display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
23643_225477911,HR Administrator - Permanent Position,Lyndhurst,Hampshire,Hampshire,Hampshire,YES,Administration,26365.00,27380.00,Annual,26365.0,27380.0,,structured,£25k–£30k,TITLE,2,hr administration; recruitment process,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Location:</strong> Lyndhurst / Hybrid<br><strong>Salary:</strong> 26,635 - 27,380 (pay award pending)<br><strong>Hours:</strong> 37 hours per week<br><strong>Contract:</strong> Permanent<br><strong>Working Pattern:</strong> Hybrid - approximately 50% remote working and 50% office/site based</p><br><br>About the Role<br><br><p>We are currently recruiting on behalf of <strong>New Forest District Council (NFDC)</strong> for a <strong>permanent HR Administrator</strong> to join their busy and varied HR service.</p><p>The primary focus of this role will be to administer the Council's <strong>Corporate Learning Management System</strong>, while also providing wider HR administrative sup",2738a5b7ae0d0698,ref:23643_225477911,False,False
323233db-e330-4d46-9b98-676438cdf059,HR Advisor,Birkenhead,Merseyside,Merseyside - Wirral,Merseyside - Wirral,YES,HR / Recruitment,38000.00,40000.00,Annual,38000.0,40000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>HR Advisor, Birkenhead (3-6 months FTC)</strong></p><p><strong>Hybrid/Office based</strong></p><p><strong>£38,000-£40,000</strong></p><p></p><p><strong>You must be able to start work no later than 1st September 2026</strong></p><p></p><p>HR Recruit is partnering with an organisation under going a period of charge and are looking to recruit an experienced HR professional to join an existing HR team and support them with some restructure work for 3-6 months.</p><p>The main focus of the role is to support organisational change consultations and work with managers and stakeholders to deliver change programmes effectively and in line with employment legislation. </p><p>The role will al",e3d769ad3cbe5ec2,ref:323233db-e330-4d46-9b98-676438cdf059,False,False
23643_225480794,Senior Recruitment Consultant,Not Specified,Worcestershire,Worcestershire,Worcestershire,YES,HR / Recruitment,36000.00,40000.00,Annual,36000.0,40000.0,,structured,£30k–£40k,TITLE,1,recruitment process,OUT_SPECIALIST,specialist/senior title boundary,"<p>Perfect Personnel are seeking to add a Senior Recruitment Consultant to their existing team of dedicated consultants.</p> <p>Specialism: Industrial Recruitment / Multi-Sector</p> <p>Are you an experienced Recruitment Consultant who knows how to build strong client relationships, develop business and deliver results, but is ready for more responsibility?</p> <p>We re looking for a <strong>Senior Recruitment Consultant</strong> to join our growing team. This is a hands-on role combining recruitment, client management and business development with the opportunity to lead, coach and develop a team of Trainee Recruitment Consultants.</p> <p>While we recruit across a wide range of sectors, we h",9a8d0806c73a4a76,ref:23643_225480794,False,False
107688776,Manager - HR Business Partner - Operations and Supply Chain (m/f),Peterborough,Cambridgeshire,Cambridgeshire,Cambridgeshire,YES,HR / Recruitment,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p> Manager - HR Business Partner - Operations and Supply Chain (m/f) </p><p> Peterborough, UK </p><p> Onsite Setting </p><p> <br /> </p><p> Are you an experienced HR professional who thrives in a fast-paced, international environment? Were looking for an HR Business Partner to support our Operations and Supply Chain functions across two UK locations acting as the day-to-day HR lead and member of the Site Leadership Team at one site, and prov click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?d1vRzEYF65SzGOffKK4CwhjpnpUKLvEex"" width=""0"" height=""0"" />",a0e9fb29a444c1ef,ref:107688776,False,False
1656256,Independent Living Adviser / HR Adviser,Ipswich,Suffolk,Suffolk,Suffolk,YES,HR / Recruitment,,,Annual,,,26357.15,description_fallback,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>Are you passionate about helping Disabled people live independently? Do you enjoy solving problems, building relationships and providing practical advice that makes a real difference?</p> <p>At Equal Lives, we're looking for an Independent Living Adviser to join our Suffolk Independent Living Service. This rewarding role supports people who use Direct Payments and personal budgets to arrange and manage their own care and support, giving them greater choice, control and independence.</p> <p>You'll provide information, advice and guidance on a range of topics including Direct Payments, support planning, recruiting and employing Personal Assistants, and managing support arrangements. You'll ",0ea99de8f1dc3d15,ref:1656256,False,False
23643_225483784,HR Manager,Not Specified,London,London,London,YES,HR / Recruitment,60000.00,65000.00,Annual,60000.0,65000.0,,structured,">£50,000 OUT",TITLE,3,employee lifecycle; talent acquisition; hr system,OUT_SALARY,"annualised salary exceeds £50,000","We are seeking an experienced, commercially minded HR Manager to join a fast-paced professional services organisation and play a pivotal role in delivering a high-performing, responsive and data-led HR function. This is a broad and hands-on HR leadership role, ideally suited to an experienced HR professional who is equally comfortable operating strategically with senior stakeholders and getting involved in the day-to-day HR operations.<br><br> <strong>Salary</strong>- up to £65,000 DOE<br> <strong>Location</strong>- Dagenham area with travel to 3 other main sites at varying levels.<br> <strong>Hybrid</strong>- 3 days office/2 days working from home<br><br> Working closely with the HR Directo",7c6d3c8031c3cc3f,ref:23643_225483784,False,False
107681415,Recruitment Coordinator,Torpoint,Cornwall,Other / Unknown,Other / Unknown,NO,HR / Recruitment,,,Annual,,,31200.0,description_fallback,£30k–£40k,TITLE,0,,LIKELY_IN,family title is a strong inclusion signal,"<b>Recruitment Coordinator</b> <br> Location: Torpoint, PL11 2PA Salary: From £600 per week + Uncapped Commission Job Type: Full-Time Permanent Start Date: Immediate<br />Clean driving Licence - Essential <br> About CDS Labour <br> CDS Labour is a leading recruitment and workforce solutions provider, delivering reliable staffing services across multiple industries throughout the UK click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?b0ZSEQFKUCIYoYZm%2b81ewlCoQ1W9FuIfl"" width=""0"" height=""0"" />",aaff521e18c30de8,ref:107681415,False,False
23643_225485505,HR Business Partner,Mansfield,Nottinghamshire,Nottinghamshire,Nottinghamshire,YES,Retail & Consumer Products,55000.00,70000.00,Annual,55000.0,70000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>HR Business Partner - Supply Chain <br> 55,000 - 70,000 + Benefits</strong></p><p>Zachary Daniels are partnering with a fast-paced, growing business to recruit an experienced <strong>HR Business Partner</strong> to support their Supply Chain operation.<br><br>UNION EXPERIENCE IS ESSENTIAL FOR THIS ROLE. </p><p>This is a great opportunity for someone who genuinely enjoys being close to the operation. You'll partner with senior Supply Chain and Operational leaders, understanding what's happening on the ground whilst helping shape the wider people agenda.</p><p>It's a broad HRBP role covering everything from organisational change and workforce planning through to talent, engagement, ",e93f086f78d50abb,ref:23643_225485505,False,False
23643_225373113,HR Business Partner Operations Analyst,Newcastle Upon Tyne,Tyne And Wear,"North East - Tyneside, Wearside & Northumberland",North East,YES,HR / Recruitment,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>HRBP Operations Analyst Newcastle upon Tyne Competitive Salary</p> <p></p> <p>Are you an HR professional looking to take the next step in your career within a fast-growing, innovative organisation? We're looking for a proactive HRBP Operations Analyst to join a collaborative HR team, supporting managers and employees across a dynamic business.</p> <p>This is an excellent opportunity for someone who enjoys balancing day-to-day HR operations with strategic people initiatives in a fast-paced environment where you'll have the autonomy to make a real impact.</p> <p></p> <p>Key Responsibilities</p> <p>+Provide day-to-day HR advice and guidance to managers and employees on policies, procedures, ",fbbe830073a8057a,ref:23643_225373113,False,False
23643_225488333,Interim HR Business Partner - Change,Not Specified,London,London,London,YES,HR / Recruitment,67000.00,86000.00,Annual,67000.0,86000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p>We are looking for 2 x Business Partners who specialise in change to support an NHS organisation in London. <br> <br> They have just been through an organisation wide restructure and now need hands on support with the redeployment stage of the process. <br> <br> We need:<br> <br> 1 x Senior BP (Band 8b - up to 86k)<br> 1 x BP (Band 8a - up to 73k). <br> <br> Both require candidates with experience in supporting restructure changes and whilst NHS experience isn't essential, you MUST have public sector experience in large complex organisations in a similar role. <br> <br> The role is for 2-3 months initially with an immediate start. <br> Hybrid - 1 day a week in London and 4 from home.</p><",0021a1f6e4316a29,ref:23643_225488333,False,False
23643_223323384,Trainee Recruitment Consultant,Highworth,Swindon,Other / Unknown,Other / Unknown,NO,Administration,26000.00,26000.00,Annual,26000.0,26000.0,26000.0,structured,£25k–£30k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Trainee Recruitment Consultant </strong></p> <p><strong>Highworth, Wiltshire</strong></p> <p><strong>Starting at £26,000 Per Annum + Bonuses</strong></p> <p>Are you looking to start your career within a fast-paced, sales environment? We at JKR are excited to be recruiting for a Trainee Recruitment Consultant to join our growing and busy team. Full training provided!</p> <p><strong>Trainee Recruitment Consultant Responsibilities: </strong></p> <ul> <li>Learning the full job from the ground up, starting by supporting Recruitment Consultants with administration duties</li> <li>Formatting CVs</li> <li>Advertising jobs</li> <li>Identifying opportunities for new business</li> <li>Carryi",cf02dda62dbe301a,ref:23643_223323384,False,False
436abe5e-e702-402c-b59b-9c11d6bd157d,Interim HR Shared Service Assistant,Not Specified,London,London,London,YES,HR / Recruitment,17.38,21.00,Hourly,33891.0,40950.0,,structured,£30k–£40k,TITLE,6,employee lifecycle; new starter; new starters; recruitment process; right to work checks; pre-employment checks,LIKELY_IN,family title is a strong inclusion signal,"<p>Reed HR are working alongside a large Educational Establishment based in South East London who are recruiting for an experienced HR Shared Service Assistant on a temporary basis until the end of the year.</p><p>This role is hybrid, so flexibility is offered. </p><p><strong>Job Summary</strong></p><p>The HR Shared Service Assistant is responsible for administering the full employee lifecycle from supporting hiring managers through the recruitment process from the point of advertising, issuing contracts and ensuring all pre-employment checks including DBS checks are completed, processing contract variations, maternity and absence administration and handling routine enquiries on terms and co",33fa627cbb86383e,ref:436abe5e-e702-402c-b59b-9c11d6bd157d,False,False
1660410,Recruitment Project Lead - 12 Month FTC,Not Specified,London,London,London,YES,HR / Recruitment,,,Annual,,,,missing,missing/unknown,TITLE,1,hris,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Recruitment Project Lead (12-Month FTC)</strong></p> <p><strong>Hybrid Working London International Scope</strong></p> <p>Hays are delighted to be working exclusively with the <strong>Marine Stewardship Council (MSC)</strong> to recruit a Recruitment Project Lead on a 12-month fixed-term contract.<br />This is a fantastic opportunity for an experienced recruitment professional to join a globally recognised organisation. Working as part of a collaborative international HR team, you will play a key role in shaping and embedding recruitment best practice across a workforce spanning 26 countries.<br />This is not a traditional recruitment role. Instead, it offers the opportunity to le",6bfa1d4ddd6a478b,ref:1660410,False,False
107826021,Recruitment Resourcer,Taunton,Somerset,Somerset,Somerset,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p><strong>Are you looking for a role in recruitment? We have an opportunity in Taunton for a Recruitment Resourcer to join our team.</strong></p><p><strong>Job Title:</strong> Recruitment Resourcer </p><p><strong>Location: </strong>Taunton, Somerset</p><p><strong>Contract Type:</strong> Temporary - could lead to permanent</p><p><strong>Hours:</strong> Monday - Friday 8:30am - 5pm</p><p><strong>Salary: </strong>Competitive</p><p><strong>About the Role:</strong></p><p>We are seeking a proactive and detail-oriented Recruitment Resourcer to join our high-performing te click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?vAYWCB8ag%2fg15BjRVgJruATAYOHDs32Vi"" width=""0"" hei",60bb772a97369c6f,ref:107826021,False,False
23643_225018073,Recruitment Consultant,City,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,HR / Recruitment,30000.00,40000.00,Annual,30000.0,40000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,<ul> <li>Genuinely one of the best opportunities out there</li> <li>Highly lucrative AI and Robotics US Desk</li> <li>Inherit a highly lucrative desk that has been incredibly successful for the past 3 years</li> <li>Manchester city centre</li> <li>Hybrid model 2 days WFH</li> <li>Delivery or 360 opportunities</li> <li>20% of billings</li> <li>Supported by a BDM who will win retained and exclusive business for you</li> </ul> <p></p> <p>This really is a stand out role. Join a highly successful recruitment consultancy with a real need for at least 3 people now they are that busy. A consultant has moved on internally leaving behind a highly successful desk that billed 400k last year. This will b,2759fed2a30224e4,ref:23643_225018073,False,False
551b4135-c1e8-4562-9cfb-067bf399398c,HR Director - Hybrid,Haverhill,Suffolk,Suffolk,Suffolk,YES,Executive Positions,70000.00,80000.00,Annual,70000.0,80000.0,80000.0,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p> We are seeking a HR Director for our client to take ownership of the UK People strategy and lead the function into its next chapter </p><p> This is a genuinely broad, high-impact role. The UK business operates autonomously often leading international HR initiatives, so you'll have real license to shape the function and make the role your own. </p><p> You'll be part of the Leadership Team and lead a UK HR team. While the role is strategic in nature, you'll be working within a flat, hands-on organisation - day-to-day operational tasks are managed by the wider HR team, freeing you up to focus on strategy, culture, and driving change, while staying close enough to the business to know what's",a28f1de1a28cf061,ref:551b4135-c1e8-4562-9cfb-067bf399398c,False,False
9511482c-ff5a-4e4e-bc2d-4f479e512295,HR Manager,Telford,Shropshire,Shropshire,Shropshire,YES,HR / Recruitment,55000.00,58000.00,Annual,55000.0,58000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p></p><p>Are you an experienced HR Manager looking for your next challenge?</p><p>On-site 4 Days per week - Telford</p><p>Salary Circa - £55k + Benefits</p><p>This is a key leadership role for a HR Manager who can influence stakeholders, drive change, and improve people performance within a manufacturing environment.</p><p>As a member of the SLT, you will partner with operational leaders to deliver people initiatives that support business objectives and site performance.</p><p><strong>Key Responsibilities</strong></p><ul><li>Lead all site HR activities and employee relations.</li></ul><ul><li>Partner with leaders to improve engagement, performance, and culture.</li></ul><ul><li>Support orga",cfb66a08178eeeec,ref:9511482c-ff5a-4e4e-bc2d-4f479e512295,False,False
0eace40b-439a-4085-9b58-765d6a80a231,HR Administrator,Chelmsford,Essex,Essex,Essex,YES,Administration,20.00,20.00,Hourly,39000.0,39000.0,39000.0,structured,£30k–£40k,TITLE,8,hr administration; employee lifecycle; new starter; new starters; recruitment process; recruitment administration; right to work checks; hr system,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>TEMPORARY HR ADMINISTRATOR</strong></p><p><strong>£20 Per Hour Temporary (2-3 Months) Immediate Start Chelmsford - Must be a driver due to the location of this role. Full time or Part Time considered</strong></p><p>Are you an HR Administrator available for an immediate start? Our client, a well-established retail business based near Chelmsford, is looking to appoint a Temporary HR Administrator to provide vital cover for a period of 2-3 months.</p><p>This Temporary HR Administrator role is ideal for someone with solid HR administration experience who can hit the ground running. You will keep the day-to-day HR administration moving, supporting the wider HR function with onboarding,",74e3f8d04468846d,ref:0eace40b-439a-4085-9b58-765d6a80a231,False,False
107696139,Recruitment New Business Partner,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,100000.00,100000.00,Annual,100000.0,100000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><b> New Business Recruitment Partner / Associate (Self-Employed) </b></p><p><b> Location: </b> Remote / UK-Wide (Work from Home) </p><p><b> Position Type: </b> Self-Employed / Independent Contractor / Commission-Only </p><p><b> Earnings Split: </b> 50% Flat Fee Revenue Split (Uncapped OTE £90,000 £150,000+) </p><p> <b>CRITICAL NOTICE BEFORE APPLYING:</b></p><p> This is a <b>100% Self-Employed, Commission-Only</b> role designed for <b>proven New Business Hunters</b> click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Zg1fD7qgbpwv5nCrLfw%2fUtksOTa0Ei%2bBe"" width=""0"" height=""0"" />",2dd1815bc266ba1b,ref:107696139,False,False
94c68440-9759-4dcc-93e1-8939554b0592,Talent Acquisition Partner - Onsite role,Gerrards Cross,Buckinghamshire,Buckinghamshire,Buckinghamshire,YES,HR / Recruitment,50000.00,55000.00,Annual,50000.0,55000.0,,structured,">£50,000 OUT",TITLE,2,recruitment process; talent acquisition,OUT_SALARY,"annualised salary exceeds £50,000","<p>The Bukola Group is partnering with an established international technical engineering and construction business to appoint a Talent Acquisition Partner. This organisation delivers complex design-and-build projects across sectors including food, pharmaceuticals, logistics, data centres and advanced manufacturing.</p><p>This is a hands-on recruitment role supporting both operational and corporate hiring. The successful candidate will manage the full recruitment lifecycle, partner closely with hiring managers, and contribute to workforce planning, employer brand activity, talent pipelining and continuous improvement across recruitment processes.</p><p>Duties:</p><ul><li>Manage end-to-end re",103de8000fe2f7fb,ref:94c68440-9759-4dcc-93e1-8939554b0592,False,False
cd92f4f8-e5d6-4d87-bbb7-4ea9bda6dd8e,Recruitment Coordinator,Solihull,West Midlands,West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,YES,HR / Recruitment,29000.00,32000.00,Annual,29000.0,32000.0,32000.0,structured,£30k–£40k,TITLE,6,new starter; new starters; recruitment process; talent acquisition; pre-employment checks; hr system,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Job Title:</strong> Recruitment Coordinator</p><p><strong>Contract:</strong> Fixed Term Contract until the end of March 2027 </p><p><strong>Location:</strong> Solihull (Hybrid working - minimum two days per week in the office)</p><p><strong>Salary:</strong> £29,000 - £32,000 per annum </p><p><strong>Hours:</strong> Full time - 37 hours per week</p><p> Monday to Friday - 8:30am - 5:00pm (flexibility around start and finish times)</p><p> Early finish on Fridays at 4:30pm</p><p><strong>Benefits:</strong> 27 days annual leave plus Bank Holidays (35 days per year), contributory pension scheme, an annual wellbeing allowance, hybrid and flexible working, Employee Assistance Programme, fr",fd6976b307174724,ref:cd92f4f8-e5d6-4d87-bbb7-4ea9bda6dd8e,False,False
cc0d3528-f7f1-488c-b559-68b07829cb67,HR Officer,Leicester,Leicestershire,Leicestershire,Leicestershire,YES,HR / Recruitment,35000.00,35000.00,Annual,35000.0,35000.0,,structured,£30k–£40k,TITLE,3,employee lifecycle; hr system; hris,BORDERLINE,mixed/ambiguous title requires advert-context review,"<strong>Group HR Officer (CIPD Level 5) - Must Be a Driver</strong><p><strong>Salary:</strong> Competitive + Benefits<strong>Full Time Permanent</strong></p><p>Are you an experienced <strong>HR Officer</strong> or <strong>HR Advisor</strong> looking for a varied role where you can make a real impact?</p><p>We're looking for a proactive, confident HR professional to join our Group HR team. This is an excellent opportunity for someone who enjoys building relationships with managers, handling complex employee relations cases and getting involved in projects that help shape the future of the business.</p><p>Reporting to the Group HR Manager, you'll support multiple sites across the business, so ",69f88de1e892848d,ref:cc0d3528-f7f1-488c-b559-68b07829cb67,False,False
a1016aac-a0ff-4277-9b7f-743b6a89cade,Human Resources Operations Manager,Crawley,Sussex,Sussex,Sussex,YES,HR / Recruitment,60000.00,70000.00,Annual,60000.0,70000.0,,structured,">£50,000 OUT",TITLE,5,hr administration; people team; employee lifecycle; recruitment administration; hr system,OUT_SALARY,"annualised salary exceeds £50,000","<p>HR Operations Manager Permanent </p><p></p><p>Circa £60,000 - £70,000 depending on experience Gatwick area Hybrid, minimum two days per week onsite</p><p></p><p>Macmillan Davies is partnering with a growing organisation to appoint an experienced HR Operations Manager on a permanent full time basis</p><p></p><p>Reporting to the People Director, you'll join a collaborative People team of 13, working alongside HR Business Partners, People Advisors, Learning & Development, and Engagement & Communications.</p><p></p><p>You'll lead an established HR Operations team of four, two HR Administrators, a Recruitment Coordinator and an additional temporary resource, supporting a workforce of approxima",aa66e6c95b0f4933,ref:a1016aac-a0ff-4277-9b7f-743b6a89cade,False,False
91acdc78-1388-4060-8a47-fd1df7fbd6b1,People Business Partner,Southampton,Hampshire,Hampshire,Hampshire,YES,HR / Recruitment,40000.00,50000.00,Annual,40000.0,50000.0,,structured,"£40k–£50,000",TITLE,2,recruitment process; learning and development,OUT_SPECIALIST,specialist/senior title boundary,"<p>Are you looking for a role where you can help shape something new, make a visible difference and work alongside people who care deeply about their place? We are building a new Combined County Authority for Hampshire and the Solent, bringing together partners across Hampshire, the Isle of Wight, Portsmouth and Southampton to bring investment to the region and to create opportunities for our people, places, communities and businesses.</p><p></p><p><strong>The Role</strong></p><p>People and culture are not a back-office function at HSCCA - they are central to how we build and sustain an organisation that works. Our Head of People and OD holds responsibility for leading the design and deliver",93204639b56e3710,ref:91acdc78-1388-4060-8a47-fd1df7fbd6b1,False,False
8e425abc-1898-4993-8f20-e4b92ce1f3f1,HR Manager,Basildon,Essex,Essex,Essex,YES,HR / Recruitment,60000.00,65000.00,Annual,60000.0,65000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","An exciting opportunity has arisen for an experienced HR Manager to join a growing and award winning organisation based near Basildon. Reporting to the Head of HR, you'll lead a small team and play a key role in delivering a people strategy that supports business growth and performance. This is a fantastic opportunity for an experienced HR Manager to join a team focused department, and would suit someone who enjoys strategic thinking, and working closely with leaders across the group.<strong>Key Details</strong><ul><li>Hybrid working options</li><li>Salary between £60-65k</li><li>Private medical insurance and health cash plan</li><li>30 days annual leave + bank holidays & holiday buy scheme<",0b1e8c61278dc5e3,ref:8e425abc-1898-4993-8f20-e4b92ce1f3f1,False,False
837a6002-7c79-4123-a231-d20cef652199,HR Advisor,Not Specified,London,London,London,YES,HR / Recruitment,150.00,175.00,Daily,,,,missing,missing/unknown,TITLE,6,hr administration; employee records; new starter; new starters; recruitment process; hr system,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>HR Advisor</strong></p><ul><li><strong>Rate;</strong> Up to £175 (inside IR35/via umbrella)</li><li><strong>Duration;</strong> 6 week initial contract</li><li><strong>Location;</strong> Central London (3x weekly onsite) </li></ul><p>Sanderson are currently supporting a leading financial services brand to identify a HR Advisor/Administrator to join a busy HR Advisory team on a short term contract. This is a fast paced, admin focused role supporting a team of HR Advisors during a period of high hiring activity.</p><p></p><p><strong>Key responsibilities:</strong></p><ul><li>Preparing and issuing offer documentation to new starters</li><li>Updating and maintaining employee records on ",71795e563e5b4855,ref:837a6002-7c79-4123-a231-d20cef652199,False,False
6d20b85d-445b-4c01-8daf-f64841e51b77,HR Administrator,Hemel Hempstead,Hertfordshire,Hertfordshire,Hertfordshire,YES,Administration,29000.00,35000.00,Annual,29000.0,35000.0,,structured,£30k–£40k,TITLE,1,hr system,LIKELY_IN,family title is a strong inclusion signal,"<p>An HR Adminstrator who will have exposure to the full employee joutney and support with a wide range of HR projects</p><p></p><p>This is a HR role where HR is pivotal to the business, where the HR strategy is aligned to the business objectives, and you partner and work alongside the management population.</p><p></p><p>As an organisation they are financially strong, with several large sites across the UK, and currently open a new site in the site in the North East</p><p></p><p>For this role you will based at their Hemel site. You will provide support to a Regional HR Business Partner and also an ER Specialist. The population is mixed from operational to support staff.</p><p></p><p>You will",66999b54381737f5,ref:6d20b85d-445b-4c01-8daf-f64841e51b77,False,False
4d2f7480-16c3-4fb6-b5d5-3c5047e4999b,HR Advisor,Stoke-on-trent,Staffordshire,Staffordshire,Staffordshire,YES,HR / Recruitment,,,Annual,,,,missing,missing/unknown,TITLE,2,employee lifecycle; employee records,OUT_SPECIALIST,specialist/senior title boundary,"<strong>HR Advisor</strong><strong>Location: Head Office Stoke</strong><strong>Salary: Competitive</strong><strong>Contract: Permanent, Full Time, 38.75 hours</strong><strong>Why work for us</strong> We believe that our people are our greatest asset and the Group's success is directly related to the effectiveness of our people. We want people to join our team who are as passionate as we are about our six wonderful brands, our products, and our heritage and share the same values. Portmeirion Group has <strong>heritage </strong>and <strong>family </strong>at our core. We have a responsibility to our employees, customers, communities and the people that bring our products into their homes, and ",137cd2c6543ac632,ref:4d2f7480-16c3-4fb6-b5d5-3c5047e4999b,False,False
3965eced-a037-459d-a19b-4c58000dc099,Senior HR Advisor - ER Specialist,Leeds,Yorkshire,Yorkshire - West,Yorkshire - West,YES,HR / Recruitment,60000.00,65000.00,Annual,60000.0,65000.0,,structured,">£50,000 OUT",TITLE,2,hr system; hris,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>Senior HR Advisor - ER Specialist</strong></p><p><strong>Leeds </strong></p><p><strong>Hybrid </strong></p><p><strong>Financial Services</strong></p><p>Are you an experienced HR Advisor who thrives in the thick of employee relations? Do you enjoy being the go-to expert for managers, resolving issues with confidence, pace and professionalism? If you're looking for a role where you can make a real impact in a respected, growing financial organisation, this could be your next move.</p><p><strong>Why This Role Stands Out</strong></p><p>You'll join a high-performing HR team that values expertise, collaboration and genuine partnership with the business. This is a hands-on, operationally",acc3b8d2381a9ad3,ref:3965eced-a037-459d-a19b-4c58000dc099,False,False
1bab4f68-302c-4d64-861c-37c4ec78fc63,Temporary Recruitment Administrator 2 to 3 Months Initially,Slough,Berkshire,Berkshire,Berkshire,YES,Administration,15.00,16.00,Hourly,29250.0,31200.0,31200.0,structured,£30k–£40k,TITLE,2,new starter; new starters,LIKELY_IN,family title is a strong inclusion signal,"<p><b> Temporary Recruitment Administrator - Datchet, Nr Windsor - Hybrid - 2 to 3 Months Initially - £15.00 to £16.00 per hour + Holiday Pay </b></p><p></p><p><b> About the Client </b></p><p> My client is a well-established organisation within Business Services, offering a friendly, collaborative environment where people genuinely support one another. They are a team of enthusiastic individuals who support each other's growth and celebrate shared successes. </p><p></p><p><b> About the Job </b></p><p> Looking for a temp role where you can get stuck in straight away and make a real difference? </p><p> This is a brilliant opportunity for a bright, proactive Recruitment Administrator to join a ",5c90cd40159d720c,ref:1bab4f68-302c-4d64-861c-37c4ec78fc63,False,False
ff0b408c-29f8-4ae2-b25f-9a049ce259d5,Employee Relations Specialist,Hounslow,London,London,London,YES,HR / Recruitment,40000.00,45000.00,Annual,40000.0,45000.0,,structured,"£40k–£50,000",TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>ER Specialist - Remote- 3 to 6 months</strong></p><p>A great opportunity has arisen to join an established company, supporting HR Operations with expert advice on employee relations. You'll guide managers, manage complex cases, and ensure compliance with employment law and company policy.</p><p><strong>Key Responsibilities:</strong></p><ul><li>Advise and coach managers on ER matters (discipline, grievance, absence, performance, flexible working)</li><li>Manage a range of ER cases through to resolution, including complex issues</li><li>Support absence management alongside Occupational Health and wellbeing initiatives</li><li>Work with external partners (e.g. Legal, OH) to support c",90c621095454630f,ref:ff0b408c-29f8-4ae2-b25f-9a049ce259d5,False,False
fcb4f8fe-8a4a-4e13-b0ec-8f8dc9d3cb29,HR Manager,Poole,Dorset,Dorset,Dorset,YES,HR / Recruitment,35000.00,42000.00,Annual,35000.0,42000.0,,structured,£30k–£40k,TITLE,2,employee records; new starter,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>HR Manager Poole £42,000</strong></p><p>As <strong>HR Manager</strong>, you'll take full ownership of the HR function across the business, not just administer it. This is a standalone role, so you'll shape and run HR exactly as you see fit, backed by senior leadership.</p><p><strong> As HR Manager, you will benefit from:</strong></p><ul><li>Private health and dental care</li><li>Discretionary bonus scheme</li><li>25 days holiday plus bank holidays</li><li>Genuine autonomy to shape HR policy and process across the business</li></ul><p><strong> As HR Manager, your responsibilities will include:</strong></p><ul><li>Leading disciplinary and grievance processes, ensuring formal meeting",b17eb29aa6fb365e,ref:fcb4f8fe-8a4a-4e13-b0ec-8f8dc9d3cb29,False,False
