run_date,source,source_job_id,canonical_url,title,employer,location,postcode,salary_text,posted_date,closing_date,employment_type,description_excerpt,first_discovery_route,first_discovery_query,first_discovery_page,discovery_routes,discovery_occurrences,detail_fetch_status,factual_fingerprint
2026-08-23,Teaching Vacancies,clerk-to-school-governing-body-ebor-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/clerk-to-school-governing-body-ebor-academy-trust,Clerk to School Governing Body,Ebor Academy Trust,"York, YO10 3PR",YO10 3PR,£14.36 - £15.31 Hourly 45 hours per academic school year per school,2026-07-20,2026-09-07T12:00:00+01:00,['PART_TIME'],"Job details Hours of work: 45 hours per academic school year per school Position type: Flexible role, split between the schools and working from home. We have a vacancy for one school in the Hull area and one at Tockwith, York. Salary: £14.36 - £15.31 per hour The role is to attend Local Governing Body meetings for schools. Applicants can choose to work for one or both schools. You will be part of a team of clerks who all work remotely. The meetings usually take place on a late afternoon/early evening and your role will be to organise and share the agenda and paperwork for the meeting, attend the meeting and take minutes. Minutes will then be typed up, possibly using AI. A majority of the role can be done whilst working from home. The job requirements Excellent communication skills (written and oral) Strong time management and organisational skills The ability to work well within a team Genuine care towards children Experience and a relevant qualification would be beneficial but are not essential to the role, full training and support will be provided to the successful candidate Access to transport The role would suit someone looking for occasional or additional hours to develop th",administration-category,"Administration, HR, data and finance",41,"[{""page"": 41, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,b44d54461074d21cd40af943c0b2cb29c3eb3e1ae8224c9a930fdaeb07a51d33
2026-08-23,Teaching Vacancies,clerk-to-the-board-central-team-post-office-based,https://teaching-vacancies.service.gov.uk/jobs/clerk-to-the-board-central-team-post-office-based,Clerk to the Board (Central Team Post - Office Based),"St Cuthberts Catholic Primary School, Carlisle","Carlisle, North West, CA1 2UE",CA1 2UE,,2026-04-20,2026-09-01T12:00:00+01:00,['PART_TIME'],"This is an exciting opportunity for someone who is dedicated, professional, and motivated to make a meaningful contribution to the life of the Trust by enabling effective governance in service of children, families, and communities. We are looking for someone who: Has strong organisational skills Is confident working at a senior level Has strong understanding of governance or a willingness to develop expertise in this area Understands and is committed to the values and purpose of Catholic Education Essential Qualifications: Educated to degree level or equivalent profession experience Recognised governance qualification or working towards one (e.g. ICSA/CGI, NGA, equivalent) Strong working knowledge of charity and company governance",keyword:office,office,2,"[{""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",1,OK,138e6b872391eb6f46a436c943b38e310fbc9a3118f6ae164b33cdbc33921295
2026-08-23,Teaching Vacancies,clerk-to-the-governing-body-elson-junior-school,https://teaching-vacancies.service.gov.uk/jobs/clerk-to-the-governing-body-elson-junior-school,Clerk to the Governing Body,Elson Junior School,"Gosport, South East, PO12 4EX",PO12 4EX,,2026-07-24,2026-09-04T12:00:00+01:00,['PART_TIME'],"We are looking to appoint a reliable, efficient and flexible individual to provide a comprehensive administrative service and procedural advice to our Governing Body. The post holder will work closely with the Chair of Governors and Headteacher to ensure the effective operation of the Board. Main Responsibilities Meeting support: Prepare and circulate agendas and associated paperwork at least 10 working days in advance of meetings. Attend approximately12meetings per year(including Full Governing Body and Committee meetings) to take accurate minutes. Procedural advice: Provide guidance to the governing body on procedural and constitutional matters, taking up unresolved issues with the Local Education Authority or Governor Services as appropriate. Membership management: Maintain accurate records of governing body membership, record attendance and manage the administrative process for governor elections and vacancies. Record keeping: Maintain a comprehensive filing system at the school for minutes, correspondence and statutory policies. Communication: Act as a correspondent for the governing body and follow up on decisions and actions agreed during meetings. Candidate Requirements Exp",administration-category,"Administration, HR, data and finance",35,"[{""page"": 35, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,a3223e2eb825baa9d140a28bd77fdb44b2c51219c0a41661027fc59a20f78345
2026-08-23,Teaching Vacancies,clerk-to-the-local-governing-boards,https://teaching-vacancies.service.gov.uk/jobs/clerk-to-the-local-governing-boards,Clerk to the Local Governing Boards,Burrowmoor Primary Academy,"March, East of England, PE15 9RP",PE15 9RP,"£27,063.00 Annually (FTE) £14.03 per hour",2026-07-13,2026-09-01T23:59:00+01:00,['PART_TIME'],"Purpose of the Role To provide high-quality clerking and administrative support to Local Governing Boards (LGBs), ensuring that governance is well-organised, compliant, and effective across the Trust’s schools. Responsible to: Trust Governance Manager Start Date: Autumn 2026 Location: Across multiple school sites (mix of face-to-face and online meetings) Salary - Scale 4 - Point 7 Hours - 33 per term Key Responsibilities Clerking Duties Prepare and distribute agendas in consultation with the Chair and Headteacher Collation of LGB paperwork and upload onto Governor Hub seven days before meeting Attend Local Governing Board meetings and take accurate minutes Produce clear, concise, and timely minutes within seven days Track and follow up on actions arising from meetings Meeting Support Support five Local Governing Boards: Burrowmoor Primary School Thomas Eaton Primary Academy Glebelands Primary Academy Gorefield & Murrow Primary Academies Leverington Primary Academy Attend one LGB meeting per term for each school (three meetings per year per school) Meetings will be held as a mix of face-to-face and virtual sessions in the evening Trust Engagement Attend a termly Trust-wide LGB brief",administration-category,"Administration, HR, data and finance",25,"[{""page"": 25, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,5acc3a4c567d81fda00c499b50fb9a9482e622278923774fec612824bf2c3918
2026-08-23,Teaching Vacancies,communications-admin-officer,https://teaching-vacancies.service.gov.uk/jobs/communications-admin-officer,Communications Admin Officer,Singlegate Primary School,"London, London, SW19 2NT",SW19 2NT,ME5,2026-07-15,2026-08-24T12:00:00+01:00,['FULL_TIME'],"MAIN PURPOSE to contribute to the planning, development and organisation of communication service systems and procedures to assist in the implementation of the school’s communications strategies, marketing communications and public relations activities both internal and external to maintain accurate record keeping systems, and ensure that Parentmail and Parentpay are updated with leavers and joiners to be responsible for all extra-curricular bookings and related communication To offer a warm and welcoming approach to all visitors, families, staff and children when contacting and communicating with the office MAIN DUTIES Administration to word process and complete complex IT based tasks to prepare and collate all information that supports the better organisation of any curricular activity for both staff and families to communicate First Aid incidents via Parent Mail to families to be responsible for all communication regarding extra-curricular activities and educational visits to families to book transport tickets through TFL School Party Scheme for planned educational visits to chase parental consent and payments and run relevant reports from ParentMail and ParentPay to be responsi",administration-category,"Administration, HR, data and finance",4,"[{""page"": 4, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,d13ec808a1f638ff299e1d5874e69c68df9366b2628c478ac08c5e88e6f4c1b3
2026-08-23,Teaching Vacancies,communications-and-administration-manager,https://teaching-vacancies.service.gov.uk/jobs/communications-and-administration-manager,Communications and Administration Manager,Neat Academy Trust,"Newcastle Upon Tyne, NE6 4NU",NE6 4NU,"N7 £36,363 - £39,862 per annum (subject to moderation)",2026-08-19,2026-09-09T23:59:00+01:00,"['FULL_TIME', 'TEMPORARY']","We are looking for a colleague who has: Broad, generalist understanding of Multi Academy Trusts or educational settings Ongoing commitment to professional development Experience in a professional administrative, marketing, or project coordination role—ideally within the wider education, local authority, non-profit, or training sector. Experience using digital communication platforms (e.g., Mailchimp, Canva, website CMS, and video conferencing tools like Zoom/Teams). Excellent communication and inter-personal skills. Attention to detail to ensure accuracy.",administration-category,"Administration, HR, data and finance",44,"[{""page"": 44, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,f04da963de5c6590c7f9ffb82b4f03280a10c6990fc08bae9fbda3c454974817
2026-08-23,Teaching Vacancies,communications-engagement-manager,https://teaching-vacancies.service.gov.uk/jobs/communications-engagement-manager,Communications & Engagement Manager,Ormiston Sandwell Community Academy,"Oldbury, West Midlands, B69 2HE",B69 2HE,"£28,757.00 - £32,079.00 Annually (Actual)",2026-07-17,2026-09-04T09:00:00+01:00,['FULL_TIME'],"Work where it matters most, achieve what matters more. Be part of a team where passion meets purpose, as we work together where the challenge is greatest to change lives and build the futures of children and young people. We are seeking an enthusiastic, creative and highly organised Engagement and Communications Manager to join our academy team. This is an exciting opportunity for someone who enjoys building relationships, creating engaging content and making a positive impact within a school community. As a key member of our support staff team, you will play a vital role in strengthening connections with families, local organisations and stakeholders, while ensuring every visitor experiences a warm and professional welcome. You will lead our communications and community engagement activities, oversee reception services and help showcase the incredible achievements of our students and staff. You will be a confident, organised and creative professional with excellent communication skills and a passion for building positive relationships. Comfortable working in a busy environment, you will be able to manage competing priorities, engage effectively with a wide range of stakeholders an",administration-category,"Administration, HR, data and finance",34,"[{""page"": 34, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,110c9292a4d8232e772c4251203bfd5aec3d22d0467c2e60395606cee08a1e4f
2026-08-23,Teaching Vacancies,community-development-assistant,https://teaching-vacancies.service.gov.uk/jobs/community-development-assistant,Community Development Assistant,Glossopdale School and Sixth Form,"Glossop, East Midlands, SK13 2DA",SK13 2DA,"£25,185.00 - £25,583.00 Annually (FTE)",2026-08-07,2026-09-04T12:00:00+01:00,['FULL_TIME'],"Thank you for your interest in joining Glossopdale School & Sixth Form. Our school is an oversubscribed 11-18 comprehensive secondary school which serves the Glossop and wider community. We are a warm and caring school that has the highest expectations of students and ourselves, where every student is expected to work hard, behave well and contribute positively to the school community. We are looking for a proactive, customer-focused and highly organised individual who is passionate about supporting the local community and creating positive experiences for all users of our facilities. We are looking for an individual who works well as part of a team, with a flexible, can-do attitude, capable of building strong relationships with customers, colleagues and community partners. A commitment to high standards of customer service, health and safety, safeguarding, delivery and site presentation is essential, along with the ability to work evenings and weekends as part of a busy community programme. We exist to empower our students to find their purpose, develop high aspirations and thrive, both academically and personally. We provide a knowledge-rich curriculum which exposes students to p",administration-category,"Administration, HR, data and finance",35,"[{""page"": 35, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,d05a6ba241ecaf5dcbe7c4436c03e1df8ce9210e6fcef12125c50b58a22def9e
2026-08-23,Teaching Vacancies,compliance-officer-delta-academies-trust,https://teaching-vacancies.service.gov.uk/jobs/compliance-officer-delta-academies-trust,Compliance Officer,Delta Academies Trust,"Knottingley, WF11 0EP",WF11 0EP,"£25,989.00 - £26,824.00 Annually (Actual) Grade D points 6 to 8 (£25,989 to £26,824)",2026-08-19,2026-09-02T23:59:00+01:00,['FULL_TIME'],"At Delta Academies Trust, our mission is “improving lives”. If you share our values and are proud of a job well done, collaborative in working well with others and ambitious to make things better, then we would like to hear from you. We are currently looking for a Compliance Officer to join our friendly team based at our Head Office in Knottingley, West Yorkshire, on a full time, permanent basis, for 37 hours per week, all year round. As a Compliance Officer, you will provide accurate and timely support to Academy and Trust stakeholders as part of the wider Compliance Team. You will also provide administrative and clerical support including updating relevant management information systems to ensure the Team can meet statutory and internal deadlines in a professional manner. This role reports into the Information Governance Manager. We offer an extensive range of opportunities, incentives and benefits with this post including: Holiday Entitlement, minimum 35 days (subject to pro rata if working part time and dependent upon salary and continuous service) including statutory Bank Holidays. Financial, offering unlimited access to a huge range of discounts on holidays, days out, retaile",administration-category,"Administration, HR, data and finance",28,"[{""page"": 28, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,f3adf4c018bfc0c136f0c919ed37030a2c7f4b23c54e72dd84ce81c265f91be4
2026-08-23,Teaching Vacancies,course-administrator,https://teaching-vacancies.service.gov.uk/jobs/course-administrator,Course Administrator,The Letta Trust,"London, E14 6DN",E14 6DN,"Scale 3 £31,086 to £31,530",2026-07-16,2026-08-31T09:00:00+01:00,['FULL_TIME'],"At the LETTA Trust we believe that a high-quality education has the power to combat social inequality and to change lives. Our School Improvement Team trains over 50 new teachers and 100 apprentices each year, and our excellent retention rates ensure great educators are making a big, long-term difference in local schools. Our provision has been graded Outstanding by Ofsted. We have been a provider of Initial Teacher Training for over 14 years and have strong and long-standing relationships with local partners. We work with a diverse range of settings for primary and secondary placements: mainstream, multi-academy trusts, free schools, SEND, nursery and faith schools, and have strong partnerships with local and national organisations. Our dedicated staff team is the key to our success; building strong relationships, working together, and looking after each other are important. Are you committed to excellence for the schools and children in East London and beyond? Do you want to be a part of shaping teaching into the future? Do you enjoy autonomy and seek to improve your own practice? Yes? Then your future is with The LETTA Trust.",administration-category,"Administration, HR, data and finance",14,"[{""page"": 14, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 3, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 4, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",3,OK,a95b86ac347161d1775fcc35009a6c5487afd24dc3145286a3b1edc2923aee1a
2026-08-23,Teaching Vacancies,cover-manager-and-sixth-form-assistant-hayes-school,https://teaching-vacancies.service.gov.uk/jobs/cover-manager-and-sixth-form-assistant-hayes-school,Cover Manager and Sixth Form Assistant,Hayes School,"Bromley, London, BR2 7DB",BR2 7DB,"£27,823.00 - £29,486.00 Annually (Actual)",2026-07-02,2026-08-31T09:00:00+01:00,['PART_TIME'],"Cover Manager and Sixth Form Assistant required for September 2026 Part time 35h/ week over 41 weeks (Term time + 2 weeks) Scale 5 p.11-15 (Outer London) with actual pay £27,823- £29,486 gross per annum We are looking to recruit a Cover Manager and Sixth form Assistant to arrange teacher cover for short-term absence of teaching staff and provide support to the Sixth Form Administrator with a range of school administration. Our school benefits from and actively contributes to a range of partnerships and we are the lead school for the Bromley Schools’ Collegiate, a School Centred Initial Teacher Training (SCITT) provider for primary and secondary teacher training. Hayes School is a high achieving, oversubscribed school, which provides excellent education for its students as well as exciting opportunities for professional and career development for staff. The school benefits from its proximity to central London and excellent transport links whilst bordering the beautiful Kent countryside. “Pupils enjoy school and achieve highly.” (Ofsted) “The curriculum is especially well thought out.” (Ofsted) “All who work in the school understand and share these values. This is the Hayes Way” (Ofs",administration-category,"Administration, HR, data and finance",13,"[{""page"": 13, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,45592fef007436398ca6e353d25f5e6789d81b23cb24956ca9777b90aec1cda0
2026-08-23,Teaching Vacancies,cover-supervisor-manager-whitefriars-school,https://teaching-vacancies.service.gov.uk/jobs/cover-supervisor-manager-whitefriars-school,Cover Supervisor Manager,Whitefriars School,"Harrow, London, HA3 5RQ",HA3 5RQ,"£24,030.00 - £25,048.00 Annually (Actual)",2026-08-21,2026-08-27T23:59:00+01:00,['FULL_TIME'],"Cover Supervisor - Whitefriars School Dear Candidate, Whitefriars School is a fully integrated committed to providing an exceptional educational experience for every pupil. We are seeking to appoint a reliable, positive and motivated Cover Supervisor to join our secondary school team. The successful candidate will play an important role in maintaining high standards of teaching, learning and behaviour by providing effective cover across KS3 and GCSE . We are looking for someone who is organised, resilient and confident in working with young people, with a strong commitment to safeguarding, inclusion and pupil achievement. If you share our commitment to high expectations and want to contribute positively to the life of our school, we would be delighted to receive your application.",administration-category,"Administration, HR, data and finance",8,"[{""page"": 8, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,f629aed33cd345da4b4bcb4dda1664e8ae3f3623cc81df07a69424254367549a
2026-08-23,Teaching Vacancies,customer-relations-manager,https://teaching-vacancies.service.gov.uk/jobs/customer-relations-manager,Customer Relations Manager,Reading School,"Reading, South East, RG1 5LW",RG1 5LW,"£33,143.00 - £44,075.00 Annually (Actual) Full-Time Equivalent:",2026-07-21,2026-09-21T23:59:00+01:00,['FULL_TIME'],"Working as part of a dedicated and collaborative team within FSCE Ltd, we have an exciting opportunity for a CRM Manager to play a key role in supporting schools across the UK. Reporting to the Director of Operations, you will take ownership of our customer relationship management processes, ensuring that customer data, communications and service delivery are efficient, effective and customer-focused. You will work closely with schools, partners and colleagues to maintain excellent customer relationships, support business development activities and help drive continuous improvement across the organisation. We are looking for someone who: Has exceptional organisational and relationship-management skills. Is confident using CRM systems and data to support decision-making. Can manage multiple priorities and projects effectively. Has strong communication skills and enjoys working with a wide range of stakeholders. Is proactive, solutions-focused and committed to delivering excellent customer service. Enjoys identifying opportunities to improve systems, processes and customer experience. At FSCE, we work with grammar and selective schools throughout the UK to deliver admissions testing",administration-category,"Administration, HR, data and finance",50,"[{""page"": 50, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,3441a434ebcfecffe15ce754ef6e4e4a24f57e04b7e7c6b1b2406f32b5b194b9
2026-08-23,Teaching Vacancies,data-and-examinations-manager-park-view-school,https://teaching-vacancies.service.gov.uk/jobs/data-and-examinations-manager-park-view-school,Data and Examinations Manager,Park View School,"London, London, N15 3QR",N15 3QR,"£52,194",2026-08-04,2026-09-07T15:00:00+01:00,['FULL_TIME'],"Data & Examinations Manager Grade: PO5 Starting Salary: £52,194 36 Hours per week, All Year Round (52 Weeks) Required: September/October 2026 This is a great opportunity for an enthusiastic and talented individual to take on this important role. The successful candidate will provide strategic leadership, management and cost effective first line support on and within the Whole School Examinations, Data, Assessment and Management Information Systems, ensuring the preparation of accurate and timely data analysis reports as required and reporting directly to SLT and Governors as required. To lead and manage the whole school processes for all public and internal examinations. To ensure the school meets the statutory requirements as an examinations centre. You will be confident and competent in knowledge of and experience in the use of Bromcom and Reporting platforms and supporting staff in how to identify key data trends using relevant software packages and project management. The successful candidate will also support all parts of the school in meeting its short and longer term objectives. The role will require working across the main Park View School site where required, however the c",administration-category,"Administration, HR, data and finance",42,"[{""page"": 42, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,07e9280860bc8bc4637a1383a3e84ac49aa936be93e7a12c186c405351b3ca3f
2026-08-23,Teaching Vacancies,data-and-exams-assistant-queensbury-academy,https://teaching-vacancies.service.gov.uk/jobs/data-and-exams-assistant-queensbury-academy,Data and Exams Assistant,Queensbury Academy,"Dunstable, East of England, LU6 3BU",LU6 3BU,"£21,588.00 - £21,588.00 Annually (Actual) NJC Point 11 | £28,143 FTE | £21,588 actual salary (pay award pending)",2026-08-20,2026-09-16T23:59:00+01:00,['FULL_TIME'],"Great schools run on great people, great systems and getting the detail right. We are looking for a brilliant Data and Exams Assistant to join our team at Queensbury Academy. This is not simply a data-entry role. You will be right at the heart of some of the most important moments in school life, helping us make sure student information is accurate, examinations run smoothly and young people receive the results they have worked incredibly hard to achieve. One day you might be producing reports and checking student data in Bromcom. The next, you could be preparing examination information, supporting students through an exam series or helping everything come together for results day. Accuracy matters. Deadlines matter. And the work you do will matter. We are looking for someone who: loves organisation and takes pride in getting the detail right; is confident using IT, spreadsheets and systems; spots when something does not look right and wants to find out why; can juggle competing deadlines without losing accuracy; communicates brilliantly with students, families and colleagues; handles sensitive information with professionalism and discretion; and stays calm when things get busy. Ex",administration-category,"Administration, HR, data and finance",49,"[{""page"": 49, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,f93d6d7650dc84ee6c66e957938d9c3983502ecf1d3ff65f99223329edf24ca0
2026-08-23,Teaching Vacancies,data-and-mis-manager-ormiston-new-academy-wolverhampton-west-midlands,https://teaching-vacancies.service.gov.uk/jobs/data-and-mis-manager-ormiston-new-academy-wolverhampton-west-midlands,Data and MIS Manager,Ormiston NEW Academy,"Wolverhampton, West Midlands, WV10 6SE",WV10 6SE,"£32,597.00 - £36,363.00 Annually (Actual) OAT Grade 6, Scale Point 20-25",2026-07-08,2026-08-31T12:00:00+01:00,['FULL_TIME'],"Work where it matters most, achieve what matters more Be part of a team where passion meets purpose, as we work together where the challenge is greatest to change the lives and build the futures of children and young people. Ormiston NEW Academy is looking for a Data and MIS Manager to lead the effective management and continual development of the academy's Management Information System (MIS), ensuring the integrity, security and accuracy of student, curriculum and assessment data. About the Academy Ormiston NEW Academy caters for 11- to 19-year-olds, with 1,088 students on roll. We provide a vibrant learning environment with first-class facilities, and we have been graded Ofsted 'Good'. We are a school based on a clear and defined pedagogical model and explicitly taught behavioural norms. This is creating a place of joy, industry and excellence that is rapidly growing. The latest inspection report praises the school’s leaders for creating a ""culture where positive behaviour and discipline are celebrated"". It says that NEW Academy is a “vibrant school”, that students “enjoy coming to” and where they are “safe”. Students at NEW Academy understand that they must try their best and al",administration-category,"Administration, HR, data and finance",15,"[{""page"": 15, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,32222bb8e2142ad8cd207d3527aea7c6f7bee8b6c863754373be6abe73319ecf
2026-08-23,Teaching Vacancies,data-and-systems-lead-acer-trust,https://teaching-vacancies.service.gov.uk/jobs/data-and-systems-lead-acer-trust,Data and Systems Lead,Acer Trust,"Oxford, OX2 9JE",OX2 9JE,"£16,751.00 - £18,136.00 Annually (Actual)",2026-08-05,2026-09-02T12:00:00+01:00,['PART_TIME'],"Job title: Data and Systems Lead Team: Central Team Reporting to: Chief Operations and Finance Officer (COFO) Contract: 52 weeks or Term time only + 2 Grade: 9 Hours/week: 18 or 20 Location: Based at one of the schools in the Trust, with occasional travel to other school sites (hybrid working option available) Main purpose of the role Acer Trust is seeking an experienced Data & Systems Lead to help develop the effective use of data and information systems across our family of nine schools. This is a key role within the Trust's central team, working with school and Trust leaders to ensure that our systems and reporting support school improvement, strategic decision-making and organisational effectiveness. Working closely with the Chief Operations and Finance Officer and the Trust's educational leaders, you will act as the Trust's lead practitioner for its Management Information System and wider data platforms. Alongside maintaining and developing these systems, you will identify opportunities to improve processes, reporting and the way information is used across the Trust. You will lead the development of Trust-wide dashboards, produce ad hoc data analysis, advise colleagues on the",administration-category,"Administration, HR, data and finance",28,"[{""page"": 28, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,c38e665300a0e57a6d19b01d60df89769e5a50669dd381afc94056d972f6dc2d
2026-08-23,Teaching Vacancies,data-and-systems-manager-st-francis-catholic-multi-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/data-and-systems-manager-st-francis-catholic-multi-academy-trust,Data and Systems Manager,St Francis Catholic Multi Academy Trust,"Rotherham, S60 2EN",S60 2EN,"£47,181 - £50.269",2026-07-27,2026-09-21T09:00:00+01:00,"['FULL_TIME', 'PART_TIME']","The Trust Data and Systems Manager will lead on the strategic management, analysis, and optimisation of student, staff, and organisational data across all academies within the Trust. The successful candidate will ensure that high-quality, compliant data systems (such as Arbor) and analytical tools (such as Power BI) are utilised effectively to drive school improvement, secure statutory compliance, and support executive decision-making. Crucially, the postholder will perform their duties in a manner that supports and promotes the distinctive Catholic mission, values, and ethos of the Trust and its constituent schools. Key Responsibilities 1. Ethos and Mission Support and actively contribute to the Catholic vision, values, and distinct character of the Trust. Maintain positive, collaborative, and respectful working relationships with all stakeholders, including the Executive Team, the Central Team, Headteachers, local governors, and the Diocese. Ensure data handling policies and practices reflect the ethical standards and pastoral care essential to a Catholic educational community. 2. Strategic System Management & Integration Oversee the administration, development, and standardisati",administration-category,"Administration, HR, data and finance",50,"[{""page"": 50, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,8c41c8dec4e0e218affa8b2dc23969a5dbdb7c1d9f05a79be45f4fe1a7bcfc7b
2026-08-23,Teaching Vacancies,data-assessment-cover-manager,https://teaching-vacancies.service.gov.uk/jobs/data-assessment-cover-manager,"Data, Assessment & Cover Manager",Hampton College,"Peterborough, East of England, PE7 8BF",PE7 8BF,"£32,061.00 - £35,412.00 Annually (FTE) Grade 8 - actual salary from £28,864 to £31,881 per annum, based on 37 hours per week, term time plus 3 weeks. Support Staff Pay Award pending",2026-08-14,2026-09-04T09:00:00+01:00,"['FULL_TIME', 'PART_TIME']","Required - As soon as possible Data, Assessment & Cover Manager Hampton College is seeking an exceptional Data, Assessment & Cover Manager to lead and develop our data, assessment and reporting systems while overseeing the daily management of staff cover arrangements. This is an exciting opportunity for an experienced data professional who thrives on using information to drive improvement. Working closely with senior leaders, you will provide strategic and operational leadership across data management, assessment tracking, reporting, admissions information and management information systems. You will also line manage the Cover Supervisor team and ensure the effective co-ordination of staff cover across the school. The successful candidate will play a pivotal role in supporting teaching, learning and school improvement through the provision of high-quality, accurate and timely data. Using data to drive improvement, support student success and help shape the future of Hampton College. What You’ll Be Doing As our Data, Assessment & Cover Manager, you will: Lead the school's data, assessment and reporting functions. Manage and develop Bromcom, ClassCharts and other school data systems.",administration-category,"Administration, HR, data and finance",33,"[{""page"": 33, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,ce19eba92c5c6d8073d5e41b2fcc12ab9136ddc13dc4ec749e5356c850e77d0c
2026-08-23,Teaching Vacancies,data-assistant-eec862cb-7829-4bfd-9435-a191b7aa5a85,https://teaching-vacancies.service.gov.uk/jobs/data-assistant-eec862cb-7829-4bfd-9435-a191b7aa5a85,Data Assistant,Kents Hill Park all-through school,"Milton Keynes, South East, MK7 6BZ",MK7 6BZ,"£24,473.00 Annually (Actual)",2026-08-05,2026-09-03T12:00:00+01:00,['FULL_TIME'],"Data Assistant 37 hours per week 41 weeks per year (term time plus inset days plus 2 weeks) Salary (c£24,473) Actual annually Kents Hill Park School is an ‘all-through’ school in Milton Keynes that opened to 30 pupils in Year 3 and 120 in Year 7 in September 2018. There are now over 1000 pupils from Foundation to Year 11. Part of the Kingsbridge Educational Trust, this is an outstanding and rare opportunity for an excellent data assistant with outstanding attention to detail, to play a key role in our all-through school. We are looking for an innovative, passionate and committed individual to join our dedicated team. Flexibility and the desire to take part in all aspects of the school will be required. This is a superb opportunity to work with us and the confident, independent and forward-thinking pupils who we inspire each day. We are looking for a hardworking, highly motivated and flexible individual to join our administration team: To provide excellent customer service To provide an efficient data and administrative service which supports the school To be keen to support colleagues in all areas of support functions across the office and administration team To be an ambassador fo",administration-category,"Administration, HR, data and finance",31,"[{""page"": 31, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,6bf4598ae5332fad29865323818a5a2aa52b56efde9e9a803b8b812291c4fbe9
2026-08-23,Teaching Vacancies,data-manager-glenmoor-academy,https://teaching-vacancies.service.gov.uk/jobs/data-manager-glenmoor-academy,Data Manager,Glenmoor Academy,"Bournemouth, South West, BH10 4EX",BH10 4EX,"£35,377.00 - £35,377.00 Annually (Actual)",2026-07-27,2026-08-31T23:59:00+01:00,['FULL_TIME'],"Data Manager Salary: Actual salary is £35,377 per annum, pro rata to the full-time equivalent salary of £39,000 per annum, for working Term Time plus 2 weeks (41 weeks per year) Start Date: ASAP The academies are seeking to appoint an experienced, organised and analytical Data Manager to work with the Data Director and Data Protection Lead. This is a key role responsible for the management, analysis and reporting of student, curriculum and school performance data. The successful candidate will work closely with the Senior Leadership Team to provide accurate information that supports strategic decision-making, ensures compliance, and drives student achievement. Closing date : Midnight, Monday 31 August 2026 Interviews : Dates to be confirmed - early applications can be called to interview before the closing date (we strongly recommend that candidates submit their application as soon as possible). For further information and to apply please visit: www.glenmoorandwinton.org.uk https://www.unitedlearningcareers.org.uk More Information about the academies and united learning: To summarise, united learning offers the following: We offer flexible working, including at least one personal d",administration-category,"Administration, HR, data and finance",18,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,31115442f66b2f384cd26643d64dd83b0734c37e9f38641569c8bbeecbae90fb
